"state","county","math_score","college_share","income","poor_share","pop"
"Ohio","Athens County",3.3988059,0.33417085,32297.0450453233,0.37094322,63201
"Ohio","Auglaize County",4.4672771,0.15455237,56667.9599338397,0.071692064,46218
"Ohio","Belmont County",3.5626514,0.140884,46246.8223579545,0.14788261,67723
"Ohio","Brown County",3.2597547,0.097869545,48323.9797306337,0.12452285,43959
"Ohio","Butler County",3.7358725,0.26165685,64487.6323499851,0.12808166,363230
"Ohio","Carroll County",3.5488541,0.11988652,48277.8249410459,0.12701494,28421
"Ohio","Champaign County",3.9129462,0.15342872,53380.1022520388,0.12873335,39356
"Ohio","Clark County",2.9908316,0.15799962,46689.0627760549,0.16269523,138800
"Ohio","Clermont County",4.0102487,0.25000331,65560.5110223691,0.092668764,195766
"Ohio","Clinton County",3.6393769,0.14714579,48932.963867745,0.14306483,42459
"Ohio","Columbiana County",3.7413177,0.12290352,46285.4626069862,0.16046272,107578
"Ohio","Coshocton County",3.4545817,0.11420048,44878.5192000217,0.17130855,35675
"Ohio","Crawford County",3.318068,0.10509755,42367.5414306596,0.12995684,43014
"Ohio","Cuyahoga County",3.1574433,0.28063762,52604.0223424192,0.16242677,1269455
"Ohio","Darke County",3.9910612,0.11305553,47347.8008648199,0.10612368,51882
"Ohio","Defiance County",3.8470697,0.16265373,51305.2483541256,0.1272746,38193
"Ohio","Delaware County",4.6768026,0.5001871,98775.4583156348,0.046543211,172519
"Ohio","Erie County",3.358814,0.19775705,52380.1171265844,0.12460685,76872
"Ohio","Fairfield County",3.9587584,0.24958734,65529.7494731657,0.10447039,144446
"Ohio","Fayette County",2.7965159,0.13039899,42871.0851877368,0.17302814,28275
"Ohio","Franklin County",3.1247849,0.34968007,59143.3516149051,0.17702638,1159947
"Ohio","Fulton County",3.963635,0.14967181,56303.7842521898,0.10583593,42227
"Ohio","Gallia County",3.7009406,0.14354254,39568.7522790457,0.2121193,30839
"Ohio","Geauga County",4.4620433,0.33318439,78404.1339558192,0.075184263,98969
"Ohio","Greene County",4.3488131,0.34506905,65869.7784840289,0.1220746,159384
"Ohio","Guernsey County",3.3502054,0.11042713,42645.2875495797,0.17387478,39902
"Ohio","Hamilton County",3.4734886,0.32030016,57218.5136623272,0.15657766,855340
"Ohio","Hancock County",4.1304164,0.2393889,55249.291928539,0.11625452,74316
"Ohio","Hardin County",3.426693,0.17695735,45754.7186037807,0.16741851,31604
"Ohio","Harrison County",2.9238935,0.090875782,44164.2305219365,0.18350393,15263
"Ohio","Henry County",3.5610683,0.13097875,56309.1602693603,0.10698123,28547
"Ohio","Highland County",3.3514121,0.096370012,41326.7288536099,0.16189124,41977
"Ohio","Hocking County",4.1806016,0.10206173,44788.2101769912,0.15508379,28837
"Ohio","Holmes County",4.1507387,0.086776093,54923.1245574281,0.13432375,41748
"Ohio","Huron County",3.7908673,0.11955138,49144.9948009258,0.14393833,59656
"Ohio","Jackson County",4.2531314,0.11974088,40425.3615650865,0.2330011,33549
"Ohio","Jefferson County",3.721411,0.14124207,42451.8547533317,0.18538472,67651
"Ohio","Knox County",4.076405,0.19492519,49160.6560955992,0.13110472,59851
"Ohio","Lake County",4.1521487,0.24184674,61385.4626610039,0.080277175,235623
"Ohio","Lawrence County",3.8151357,0.12817928,43649.1802401922,0.19302607,62510
"Ohio","Licking County",3.8120105,0.22722186,59922.6635874396,0.10905561,159072
"Ohio","Logan County",3.684845,0.1435907,52840.441667757,0.14634991,46362
"Ohio","Lorain County",3.5816691,0.20940663,57872.6854252114,0.12809384,305097
"Ohio","Lucas County",3.1607795,0.22755161,47819.4823195229,0.18110751,461792
"Ohio","Madison County",3.6988895,0.15967892,61223.5665937608,0.15773977,42594
"Ohio","Mahoning County",3.601553,0.20172033,44813.0704957228,0.16973414,234532
"Ohio","Marion County",3.0065923,0.11753611,44928.7252878962,0.19338828,65442
"Ohio","Medina County",4.4258366,0.297416,71492.3133950746,0.062779568,174326
"Ohio","Meigs County",2.9948137,0.1027239,39325.432814472,0.20840311,22739
"Ohio","Mercer County",4.4087467,0.1539831,56264.528544127,0.083656594,40517
"Ohio","Miami County",4.2918577,0.19927955,55533.8832165922,0.09456221,101008
"Ohio","Monroe County",2.8895638,0.092860602,41812.9114875017,0.17053176,13877
"Ohio","Montgomery County",3.1588171,0.24245386,49217.6402729687,0.15954803,532181
"Ohio","Morgan County",3.2317414,0.08589913,38539.2475089677,0.19297981,14212
"Ohio","Morrow County",4.2254958,0.13600095,53519.4394578919,0.10722562,34468
"Ohio","Muskingum County",3.3251481,0.14009145,42720.6091386481,0.16631106,85182
"Ohio","Noble County",2.8695276,0.089988269,40888.8843974053,0.14915732,14280
"Ohio","Ottawa County",3.9388251,0.18713425,55352.9367094718,0.089887924,40680
"Ohio","Paulding County",4.0934477,0.10665652,49026.2315183033,0.11006292,18845
"Ohio","Perry County",3.3036814,0.087569818,44717.7493760053,0.18540281,35212
"Ohio","Pickaway County",3.8660905,0.13240835,61033.3838003839,0.12363544,54864
"Ohio","Pike County",2.6282935,0.12243511,41086.9985022118,0.23456986,27640
"Ohio","Portage County",3.936096,0.26188985,53216.208073399,0.14891699,157220
"Ohio","Preble County",3.7591035,0.11998958,50803.5226401703,0.094141178,40969
"Ohio","Putnam County",4.0314431,0.18154526,60836.8170671614,0.07098452,34240
"Ohio","Richland County",3.6059444,0.14762999,44463.944478811,0.11824787,123224
"Ohio","Ross County",3.6610913,0.13290335,46070.8838645214,0.17264864,76283
"Ohio","Sandusky County",3.6985102,0.12947394,49412.8274973746,0.1089198,59822
"Ohio","Scioto County",3.3324733,0.12559561,38820.4558547906,0.20976891,76429
"Ohio","Seneca County",3.7953355,0.16420886,48535.2626663142,0.11954889,55969
"Ohio","Shelby County",4.0916576,0.13983421,57319.9704793315,0.11828353,49161
"Ohio","Stark County",3.7769296,0.20366313,52034.8317509172,0.12655365,377793
"Ohio","Summit County",3.5056427,0.29084197,57358.2783818554,0.13857843,541360
"Ohio","Trumbull County",3.4459872,0.16095254,45446.2853427289,0.15273586,208119
"Ohio","Tuscarawas County",3.8084216,0.14149502,48043.6724417273,0.12811829,91035
"Ohio","Union County",3.7577043,0.2800965,75362.6200764818,0.065179899,49165
"Ohio","Van Wert County",4.0179691,0.14114672,52208.5979682716,0.087731421,28336
"Ohio","Vinton County",3.4260871,0.094151095,40984.8105694083,0.19869393,13219
"Ohio","Warren County",4.6100779,0.36754796,81617.6095124246,0.065563112,213335
"Ohio","Washington County",3.3577523,0.16118319,45621.4417753893,0.15317354,60688
"Ohio","Wayne County",4.4530354,0.18419172,52186.562059029,0.10153786,114187
"Ohio","Williams County",3.7734268,0.12760523,45130.2475160725,0.1177048,37362
"Ohio","Wood County",4.2722449,0.29868272,58356.4328700752,0.15285467,125141
"Ohio","Wyandot County",3.6157281,0.13362007,51252.6545213354,0.082204103,22297
"Oklahoma","Adair County",2.9740853,0.10517817,32793.3262795926,0.26732469,22137
"Oklahoma","Alfalfa County",3.3713219,0.18313667,52648.8674228997,0.11175509,5619
"Oklahoma","Atoka County",3.9433408,0.14725083,37172.1035114934,0.22424257,14617
"Oklahoma","Beaver County",3.6983724,0.17919217,53394.9268985096,0.12356549,5298
"Oklahoma","Beckham County",2.6918182,0.14742044,50644.7869704779,0.15936285,20715
"Oklahoma","Blaine County",3.6154113,0.15915208,46870.9356108181,0.14707249,10798
"Oklahoma","Bryan County",3.6517196,0.20474942,40349.4177904564,0.19222595,41364
"Oklahoma","Caddo County",3.0446246,0.13705908,40069.3674324324,0.20516582,30607
"Oklahoma","Canadian County",3.1009872,0.25457674,68585.4068512476,0.08086431,112297
"Oklahoma","Carter County",3.139014,0.16433124,47443.7389027903,0.1672789,48589
"Oklahoma","Cherokee County",3.2944489,0.24697605,38985.9005469598,0.26044828,46521
"Oklahoma","Choctaw County",3.65306,0.11183067,32253.9800723446,0.25207523,14934
"Oklahoma","Cimarron County",NA,0.16883817,44761.7228282828,0.2187244,2613
"Oklahoma","Cleveland County",3.7405696,0.32343644,60239.3382064867,0.13399918,248408
"Oklahoma","Coal County",4.0028105,0.091052786,38919.2562025316,0.21541956,5824
"Oklahoma","Comanche County",3.3333817,0.19216043,50048.1076971426,0.19150662,115695
"Oklahoma","Cotton County",3.7088754,0.18852827,48923.1023736477,0.1298319,6295
"Oklahoma","Craig County",2.6157346,0.13424508,39314.6440215583,0.17179425,15361
"Oklahoma","Creek County",3.154887,0.14646208,47419.2409707433,0.15373601,70952
"Oklahoma","Custer County",3.4291465,0.27234164,49383.5984564418,0.17330268,26881
"Oklahoma","Delaware County",3.6956775,0.14150251,38052.0665027599,0.21036941,40734
"Oklahoma","Dewey County",3.8052342,0.19016995,51144.3609147609,0.1388209,4393
"Oklahoma","Ellis County",4.4780087,0.23189329,52434.9021922428,0.14043759,3940
"Oklahoma","Garfield County",2.9025345,0.21161267,51930.5442225157,0.16975532,59599
"Oklahoma","Garvin County",3.0191576,0.15453649,41829.0339788222,0.1567519,27055
"Oklahoma","Grady County",3.3090875,0.1693421,55245.5714176727,0.1458917,51881
"Oklahoma","Grant County",3.9851358,0.20829155,54861.0061851116,0.10314331,4341
"Oklahoma","Greer County",2.8784192,0.13207036,37567.7816957846,0.15357302,5737
"Oklahoma","Harmon County",3.1620047,0.15527639,35676,0.26930115,2914
"Oklahoma","Harper County",3.0205324,0.17049679,49986.9443690638,0.12474515,3349
"Oklahoma","Haskell County",3.1830862,0.1329803,36471.2755110032,0.12350892,12305
"Oklahoma","Hughes County",3.8380094,0.11749396,34664.1539670071,0.22965616,14492
"Oklahoma","Jackson County",3.2171988,0.21479854,46589.80753233,0.18004313,25388
"Oklahoma","Jefferson County",2.9690456,0.11141674,35165.5670580964,0.17141922,6252
"Oklahoma","Johnston County",2.9339161,0.18985644,37767.6723555718,0.20094527,10529
"Oklahoma","Kay County",3.1987374,0.19459388,43893.5567845024,0.17838944,45895
"Oklahoma","Kingfisher County",4.1492653,0.17371869,62496.8438206731,0.11685967,14500
"Oklahoma","Kiowa County",3.4907904,0.16398245,38410.0472157527,0.20191479,9095
"Oklahoma","Latimer County",3.9080622,0.1381083,38599.8716155639,0.13865796,10533
"Oklahoma","Le Flore County",2.9474883,0.11391655,38054.6305374722,0.20866126,50622
"Oklahoma","Lincoln County",3.0328865,0.13788508,47087.806582441,0.14594121,32308
"Oklahoma","Logan County",2.9507723,0.22791085,61391.8602561652,0.15108716,40008
"Oklahoma","Love County",2.736017,0.13838415,49279.0243022392,0.14480987,9178
"Oklahoma","McClain County",3.4155335,0.18065758,59935.6190517591,0.0942607,33910
"Oklahoma","McCurtain County",3.3782279,0.12443189,34190.5927423004,0.28146845,33691
"Oklahoma","McIntosh County",3.3696861,0.11152155,37953.5019257357,0.2254083,19822
"Oklahoma","Major County",2.8704624,0.1656016,52739.130065099,0.1036168,7116
"Oklahoma","Marshall County",3.5404263,0.16284725,43425.7696969697,0.14512768,15308
"Oklahoma","Mayes County",3.2949579,0.11786768,43499.3463486754,0.16839294,40130
"Oklahoma","Murray County",3.5538316,0.13331543,52051.2369513642,0.15544266,13066
"Oklahoma","Muskogee County",3.4251933,0.17475648,43234.6344837301,0.19119269,71999
"Oklahoma","Noble County",3.6556239,0.17637055,47800.7565954502,0.13433871,10868
"Oklahoma","Nowata County",3.4543808,0.12581791,41563.125284738,0.17716765,10448
"Oklahoma","Okfuskee County",2.8412025,0.11188323,37124.1113116233,0.24752362,11122
"Oklahoma","Oklahoma County",2.9517064,0.27760154,53629.7046641724,0.16869491,727010
"Oklahoma","Okmulgee County",3.2127705,0.13488175,40696.8205096209,0.20299476,39766
"Oklahoma","Osage County",3.1579974,0.17990726,46468.159483485,0.13052468,44830
"Oklahoma","Ottawa County",3.7093801,0.13072425,37687.6478585783,0.18250583,31613
"Oklahoma","Pawnee County",2.6224782,0.15642472,45918.3116366049,0.18404597,16414
"Oklahoma","Payne County",3.7804396,0.39388251,41435.9903296703,0.24622113,79931
"Oklahoma","Pittsburg County",3.4742072,0.15001172,46418.7904749438,0.20058963,44984
"Oklahoma","Pontotoc County",3.1275671,0.26394299,45141.8280966606,0.20977369,37821
"Oklahoma","Pottawatomie County",3.1665602,0.1639919,45405.0019296679,0.1704379,70447
"Oklahoma","Pushmataha County",3.4131057,0.11756298,33562.2479260283,0.27465057,11765
"Oklahoma","Roger Mills County",3.1457093,0.20130666,48462,0.11558074,3392
"Oklahoma","Rogers County",3.8219941,0.21182102,62388.517208446,0.094505325,85967
"Oklahoma","Seminole County",3.0775428,0.13325198,37269.1156110195,0.23785947,24169
"Oklahoma","Sequoyah County",3.896152,0.12202627,36116.2611875162,0.20669399,41654
"Oklahoma","Stephens County",3.1494532,0.16242963,45302.1226913514,0.12334156,43719
"Oklahoma","Texas County",2.9888077,0.20185725,51740.5696705426,0.15636782,22203
"Oklahoma","Tillman County",3.0766363,0.14143215,38610.261011011,0.21328524,7753
"Oklahoma","Tulsa County",2.8397398,0.27906471,55933.8563795672,0.15164819,610833
"Oklahoma","Wagoner County",3.3443496,0.20880304,59236.0554286105,0.11516037,71227
"Oklahoma","Washington County",4.1703029,0.25815257,51189.4728892028,0.1322356,50981
"Oklahoma","Washita County",3.1121264,0.1641802,48863.5220569267,0.16751939,11706
"Oklahoma","Woods County",3.329278,0.28174359,56271.152173913,0.12530625,8750
"Oklahoma","Woodward County",2.7281361,0.17240755,60015.6890593098,0.12059174,19459
"Oregon","Baker County",3.3696136,0.20534235,42430.0849138465,0.19755329,15961
"Oregon","Benton County",3.7568071,0.48166302,54743.64624499,0.20884451,82792
"Oregon","Clackamas County",3.4861088,0.31135246,73259.0311176833,0.088961229,388598
"Oregon","Clatsop County",3.1079526,0.21236269,49044.4676152164,0.12933663,37287
"Oregon","Columbia County",2.5423262,0.16751243,55871.2495187534,0.10383788,49527
"Oregon","Coos County",2.785152,0.18334286,39569.7250765351,0.16511558,62625
"Oregon","Crook County",2.8300974,0.15387313,39529.7592239489,0.14144367,22149
"Oregon","Curry County",3.3893666,0.18361712,40017.1701395099,0.13856794,21071
"Oregon","Deschutes County",3.6506836,0.29304579,56634.3527479982,0.10368196,159212
"Oregon","Douglas County",2.6925359,0.15174274,43018.1684638747,0.15617239,102980
"Oregon","Gilliam County",NA,0.18820015,40556,0.10590278,1637
"Oregon","Grant County",3.521122,0.17373432,39525.7629281397,0.14389257,6875
"Oregon","Harney County",3.1969228,0.16182126,38813.9399083805,0.18500055,6612
"Oregon","Hood River County",3.3532584,0.25579667,57386.0098451624,0.094910257,22342
"Oregon","Jackson County",2.6010883,0.24099125,47354.8871047115,0.1410875,202306
"Oregon","Jefferson County",2.1130421,0.15833251,47501.183747698,0.19772074,19811
"Oregon","Josephine County",2.9497747,0.16250001,39177.58804541,0.17952238,81385
"Oregon","Klamath County",2.6002307,0.1817628,43937.531289545,0.16711628,66100
"Oregon","Lake County",3.55304,0.16267478,34117.6258391387,0.17736779,6955
"Oregon","Lane County",3.2357821,0.28774151,47667.3696202892,0.17149907,351335
"Oregon","Lincoln County",2.2531836,0.23721981,41952.620823739,0.1623424,46321
"Oregon","Linn County",2.6930804,0.16151795,48050.7101789633,0.15615195,117369
"Oregon","Malheur County",2.411365,0.1387523,37145.4361127966,0.24171026,30748
"Oregon","Marion County",2.5812912,0.20395383,51810.7100543866,0.16217376,320300
"Oregon","Morrow County",2.8048863,0.10749581,54447.3396581044,0.15350731,11623
"Oregon","Multnomah County",3.1042304,0.36226693,61384.818449232,0.1619425,738351
"Oregon","Polk County",3.056175,0.28137824,53457.9454398366,0.13238445,78787
"Oregon","Sherman County",NA,0.15420561,41389,0.20011148,1749
"Oregon","Tillamook County",2.9887908,0.19790509,44110.1626138614,0.16842444,24967
"Oregon","Umatilla County",2.2323153,0.1443918,48995.0977348496,0.15748721,74268
"Oregon","Union County",3.527992,0.20117806,46794.1500699083,0.16257972,25472
"Oregon","Wallowa County",3.1438601,0.21095705,43037.6083047945,0.12939337,6920
"Oregon","Wasco County",2.4648328,0.2119951,47542.6986475231,0.15355603,24310
"Oregon","Washington County",3.6218302,0.38543418,73123.4477525438,0.095428899,545336
"Oregon","Wheeler County",2.642628,0.18158123,33400,0.11365211,1414
